event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),Unnamed: 8,Unnamed: 9,Unnamed: 10,city,total_quantity_sold,product_name,promo_discount,revenue_before_promo,revenue_after_promo
800f42,STMDU-3,CAMP_SAN_01,P03,200,BOGOF,273,1097,,,,madurai,1370,Atliq_Suflower_Oil (1L),100.0,54600,109700.0
cdb883,STMDU-0,CAMP_SAN_01,P12,62,50% OFF,46,66,,,,madurai,112,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,2852,2046.0
9c2777,STCHE-6,CAMP_SAN_01,P02,860,33% OFF,463,629,,,,chennai,1092,Atliq_Sonamasuri_Rice (10KG),283.8,398180,362429.80000000005
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,25% OFF,15,12,,,,visakhapatnam,27,Atliq_Scrub_Sponge_For_Dishwash,13.75,825,495.0
f23d14,STHYD-1,CAMP_SAN_01,P05,55,25% OFF,25,21,,,,hyderabad,46,Atliq_Scrub_Sponge_For_Dishwash,13.75,1375,866.25
ee68d9,STCHE-1,CAMP_SAN_01,P15,3000,500 Cashback,136,242,,,,chennai,378,Atliq_Home_Essential_8_Product_Combo,2500.0,408000,121000.0
5e1671,STCHE-2,CAMP_SAN_01,P10,50,25% OFF,34,30,,,,chennai,64,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1700,1125.0
e411c6,STHYD-4,CAMP_DIW_01,P15,3000,500 Cashback,323,965,,,,hyderabad,1288,Atliq_Home_Essential_8_Product_Combo,2500.0,969000,482500.0
9ff4a9,STMDU-1,CAMP_DIW_01,P10,65,50% OFF,94,120,,,,madurai,214,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,6110,3900.0
49706e,STMDU-3,CAMP_SAN_01,P15,3000,500 Cashback,120,274,,,,madurai,394,Atliq_Home_Essential_8_Product_Combo,2500.0,360000,137000.0
7e28fb,STHYD-4,CAMP_DIW_01,P06,415,25% OFF,96,92,,,,hyderabad,188,Atliq_Fusion_Container_Set_of_3,103.75,39840,28635.0
e4f1f3,STCBE-3,CAMP_SAN_01,P11,190,50% OFF,33,50,,,,coimbatore,83,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,6270,4750.0
af2b25,STBLR-7,CAMP_DIW_01,P13,350,BOGOF,85,338,,,,bengaluru,423,Atliq_High_Glo_15W_LED_Bulb,175.0,29750,59150.0
fe4bf5,STCHE-4,CAMP_DIW_01,P06,415,25% OFF,91,80,,,,chennai,171,Atliq_Fusion_Container_Set_of_3,103.75,37765,24900.0
d91475,STMYS-0,CAMP_DIW_01,P07,300,BOGOF,61,189,,,,mysuru,250,Atliq_Curtains,150.0,18300,28350.0
09d857,STHYD-5,CAMP_DIW_01,P02,860,33% OFF,386,594,,,,hyderabad,980,Atliq_Sonamasuri_Rice (10KG),283.8,331960,342262.80000000005
aa96fc,STCHE-4,CAMP_SAN_01,P04,370,BOGOF,379,1603,,,,chennai,1982,Atliq_Farm_Chakki_Atta (1KG),185.0,140230,296555.0
2c893f,STCHE-3,CAMP_DIW_01,P12,62,50% OFF,103,129,,,,chennai,232,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,6386,3999.0
bac74e,STBLR-9,CAMP_SAN_01,P01,172,33% OFF,319,449,,,,bengaluru,768,Atliq_Masoor_Dal (1KG),56.760000000000005,54868,51742.759999999995
31c430,STHYD-1,CAMP_SAN_01,P01,172,33% OFF,312,393,,,,hyderabad,705,Atliq_Masoor_Dal (1KG),56.760000000000005,53664,45289.32
432f1d,STBLR-4,CAMP_SAN_01,P05,55,25% OFF,19,15,,,,bengaluru,34,Atliq_Scrub_Sponge_For_Dishwash,13.75,1045,618.75
6edb42,STBLR-8,CAMP_SAN_01,P10,50,25% OFF,36,26,,,,bengaluru,62,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1800,975.0
115760,STMDU-2,CAMP_DIW_01,P07,300,BOGOF,43,147,,,,madurai,190,Atliq_Curtains,150.0,12900,22050.0
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,33% OFF,235,329,,,,chennai,564,Atliq_Masoor_Dal (1KG),56.760000000000005,40420,37913.96
0c9f61,STBLR-7,CAMP_SAN_01,P03,200,BOGOF,433,1883,,,,bengaluru,2316,Atliq_Suflower_Oil (1L),100.0,86600,188300.0
40baa1,STCBE-0,CAMP_SAN_01,P08,1190,BOGOF,42,167,,,,coimbatore,209,Atliq_Double_Bedsheet_set,595.0,49980,99365.0
ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,25% OFF,119,107,,,,chennai,226,Atliq_Scrub_Sponge_For_Dishwash,13.75,6545,4413.75
555fcd,STVSK-3,CAMP_DIW_01,P13,350,BOGOF,57,178,,,,visakhapatnam,235,Atliq_High_Glo_15W_LED_Bulb,175.0,19950,31150.0
c649ca,STMYS-1,CAMP_SAN_01,P02,860,33% OFF,595,886,,,,mysuru,1481,Atliq_Sonamasuri_Rice (10KG),283.8,511700,510513.2
578a67,STBLR-2,CAMP_DIW_01,P11,190,50% OFF,101,131,,,,bengaluru,232,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,19190,12445.0
35701b,STVJD-0,CAMP_DIW_01,P04,290,25% OFF,192,188,,,,vijayawada,380,Atliq_Farm_Chakki_Atta (1KG),72.5,55680,40890.0
77c2be,STBLR-8,CAMP_DIW_01,P06,415,25% OFF,78,62,,,,bengaluru,140,Atliq_Fusion_Container_Set_of_3,103.75,32370,19297.5
8cd89f,STHYD-0,CAMP_SAN_01,P03,200,BOGOF,363,1408,,,,hyderabad,1771,Atliq_Suflower_Oil (1L),100.0,72600,140800.0
21006,STVSK-2,CAMP_SAN_01,P03,200,BOGOF,192,754,,,,visakhapatnam,946,Atliq_Suflower_Oil (1L),100.0,38400,75400.0
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,33% OFF,237,327,,,,mangalore,564,Atliq_Sonamasuri_Rice (10KG),283.8,203820,188417.40000000002
0e96b4,STCBE-4,CAMP_SAN_01,P14,1020,BOGOF,93,234,,,,coimbatore,327,Atliq_waterproof_Immersion_Rod,510.0,94860,119340.0
3ea7d6,STMYS-0,CAMP_SAN_01,P15,3000,500 Cashback,105,173,,,,mysuru,278,Atliq_Home_Essential_8_Product_Combo,2500.0,315000,86500.0
fb508c,STBLR-9,CAMP_DIW_01,P15,3000,500 Cashback,358,1070,,,,bengaluru,1428,Atliq_Home_Essential_8_Product_Combo,2500.0,1074000,535000.0
d671d3,STVSK-1,CAMP_DIW_01,P12,62,50% OFF,91,113,,,,visakhapatnam,204,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,5642,3503.0
365da3,STCBE-1,CAMP_SAN_01,P06,415,25% OFF,21,15,,,,coimbatore,36,Atliq_Fusion_Container_Set_of_3,103.75,8715,4668.75
33da9a,STHYD-5,CAMP_DIW_01,P14,1020,BOGOF,54,183,,,,hyderabad,237,Atliq_waterproof_Immersion_Rod,510.0,55080,93330.0
e391bc,STHYD-0,CAMP_DIW_01,P09,110,50% OFF,77,113,,,,hyderabad,190,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,8470,6215.0
cd4812,STMDU-3,CAMP_DIW_01,P07,300,BOGOF,47,162,,,,madurai,209,Atliq_Curtains,150.0,14100,24300.0
c4123e,STCHE-7,CAMP_DIW_01,P02,860,33% OFF,336,507,,,,chennai,843,Atliq_Sonamasuri_Rice (10KG),283.8,288960,292133.4
933f7e,STCHE-7,CAMP_DIW_01,P07,300,BOGOF,71,282,,,,chennai,353,Atliq_Curtains,150.0,21300,42300.0
7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,500 Cashback,416,1472,,,,mysuru,1888,Atliq_Home_Essential_8_Product_Combo,2500.0,1248000,736000.0
4cd232,STVJD-0,CAMP_DIW_01,P14,1020,BOGOF,28,92,,,,vijayawada,120,Atliq_waterproof_Immersion_Rod,510.0,28560,46920.0
65a802,STMLR-1,CAMP_SAN_01,P05,55,25% OFF,13,10,,,,mangalore,23,Atliq_Scrub_Sponge_For_Dishwash,13.75,715,412.5
ffdcb8,STHYD-6,CAMP_SAN_01,P02,860,33% OFF,454,644,,,,hyderabad,1098,Atliq_Sonamasuri_Rice (10KG),283.8,390440,371072.80000000005
496b80,STHYD-4,CAMP_SAN_01,P15,3000,500 Cashback,118,253,,,,hyderabad,371,Atliq_Home_Essential_8_Product_Combo,2500.0,354000,126500.0
4001c4,STBLR-6,CAMP_SAN_01,P04,370,BOGOF,402,1652,,,,bengaluru,2054,Atliq_Farm_Chakki_Atta (1KG),185.0,148740,305620.0
84dbe3,STHYD-1,CAMP_SAN_01,P07,300,BOGOF,51,140,,,,hyderabad,191,Atliq_Curtains,150.0,15300,21000.0
45c35a,STHYD-5,CAMP_SAN_01,P11,190,50% OFF,54,76,,,,hyderabad,130,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,10260,7220.0
6d343d,STHYD-6,CAMP_DIW_01,P12,62,50% OFF,133,167,,,,hyderabad,300,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,8246,5177.0
a672df,STMDU-1,CAMP_SAN_01,P12,62,50% OFF,36,49,,,,madurai,85,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,2232,1519.0
ba0b3e,STBLR-7,CAMP_SAN_01,P07,300,BOGOF,40,165,,,,bengaluru,205,Atliq_Curtains,150.0,12000,24750.0
5.23E+42,STCHE-5,CAMP_DIW_01,P15,3000,500 Cashback,388,1187,,,,chennai,1575,Atliq_Home_Essential_8_Product_Combo,2500.0,1164000,593500.0
faeeb8,STHYD-2,CAMP_DIW_01,P09,110,50% OFF,80,107,,,,hyderabad,187,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,8800,5885.0
3adeb2,STMYS-0,CAMP_SAN_01,P14,1020,BOGOF,84,219,,,,mysuru,303,Atliq_waterproof_Immersion_Rod,510.0,85680,111690.0
a40872,STBLR-7,CAMP_DIW_01,P14,1020,BOGOF,47,189,,,,bengaluru,236,Atliq_waterproof_Immersion_Rod,510.0,47940,96390.0
35e3ec,STMDU-1,CAMP_SAN_01,P07,300,BOGOF,40,154,,,,madurai,194,Atliq_Curtains,150.0,12000,23100.0
8a7e7e,STMYS-0,CAMP_SAN_01,P03,200,BOGOF,333,869,,,,mysuru,1202,Atliq_Suflower_Oil (1L),100.0,66600,86900.0
b4867e,STCHE-6,CAMP_SAN_01,P11,190,50% OFF,57,79,,,,chennai,136,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,10830,7505.0
cea0e2,STCHE-2,CAMP_DIW_01,P11,190,50% OFF,73,84,,,,chennai,157,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,13870,7980.0
a6a18f,STHYD-6,CAMP_SAN_01,P06,415,25% OFF,34,27,,,,hyderabad,61,Atliq_Fusion_Container_Set_of_3,103.75,14110,8403.75
1fcfc6,STVSK-0,CAMP_SAN_01,P11,190,50% OFF,31,46,,,,visakhapatnam,77,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,5890,4370.0
5dda21,STCBE-0,CAMP_SAN_01,P14,1020,BOGOF,69,274,,,,coimbatore,343,Atliq_waterproof_Immersion_Rod,510.0,70380,139740.0
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,33% OFF,222,275,,,,visakhapatnam,497,Atliq_Masoor_Dal (1KG),56.760000000000005,38184,31691.0
1a1edd,STBLR-7,CAMP_DIW_01,P03,156,25% OFF,343,301,,,,bengaluru,644,Atliq_Suflower_Oil (1L),39.0,53508,35217.0
f682ec,STBLR-0,CAMP_SAN_01,P01,172,33% OFF,273,382,,,,bengaluru,655,Atliq_Masoor_Dal (1KG),56.760000000000005,46956,44021.68
693708,STBLR-3,CAMP_SAN_01,P03,200,BOGOF,454,1788,,,,bengaluru,2242,Atliq_Suflower_Oil (1L),100.0,90800,178800.0
349c73,STCHE-2,CAMP_DIW_01,P14,1020,BOGOF,57,189,,,,chennai,246,Atliq_waterproof_Immersion_Rod,510.0,58140,96390.0
50802a,STCHE-3,CAMP_DIW_01,P07,300,BOGOF,64,257,,,,chennai,321,Atliq_Curtains,150.0,19200,38550.0
e4b7e4,STHYD-6,CAMP_DIW_01,P09,110,50% OFF,78,102,,,,hyderabad,180,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,8580,5610.0
5bfb5e,STCBE-4,CAMP_DIW_01,P10,65,50% OFF,57,72,,,,coimbatore,129,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,3705,2340.0
6af3e0,STBLR-6,CAMP_SAN_01,P14,1020,BOGOF,103,444,,,,bengaluru,547,Atliq_waterproof_Immersion_Rod,510.0,105060,226440.0
6b74c8,STBLR-5,CAMP_DIW_01,P15,3000,500 Cashback,379,1095,,,,bengaluru,1474,Atliq_Home_Essential_8_Product_Combo,2500.0,1137000,547500.0
ec9948,STCBE-2,CAMP_DIW_01,P05,55,25% OFF,99,86,,,,coimbatore,185,Atliq_Scrub_Sponge_For_Dishwash,13.75,5445,3547.5
c24879,STCBE-1,CAMP_SAN_01,P04,370,BOGOF,370,1439,,,,coimbatore,1809,Atliq_Farm_Chakki_Atta (1KG),185.0,136900,266215.0
3c0536,STBLR-4,CAMP_SAN_01,P03,200,BOGOF,415,1622,,,,bengaluru,2037,Atliq_Suflower_Oil (1L),100.0,83000,162200.0
19bc3b,STMDU-1,CAMP_DIW_01,P09,110,50% OFF,47,62,,,,madurai,109,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5170,3410.0
691b63,STCHE-6,CAMP_DIW_01,P15,3000,500 Cashback,432,1291,,,,chennai,1723,Atliq_Home_Essential_8_Product_Combo,2500.0,1296000,645500.0
3ace0f,STVSK-2,CAMP_DIW_01,P09,110,50% OFF,64,98,,,,visakhapatnam,162,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7040,5390.0
8cee6d,STCBE-3,CAMP_DIW_01,P14,1020,BOGOF,22,73,,,,coimbatore,95,Atliq_waterproof_Immersion_Rod,510.0,22440,37230.0
1f03e5,STVJD-0,CAMP_DIW_01,P13,350,BOGOF,45,157,,,,vijayawada,202,Atliq_High_Glo_15W_LED_Bulb,175.0,15750,27475.0
d3227b,STMYS-2,CAMP_DIW_01,P04,290,25% OFF,343,312,,,,mysuru,655,Atliq_Farm_Chakki_Atta (1KG),72.5,99470,67860.0
731f58,STMYS-0,CAMP_SAN_01,P05,55,25% OFF,28,22,,,,mysuru,50,Atliq_Scrub_Sponge_For_Dishwash,13.75,1540,907.5
98e55f,STBLR-4,CAMP_DIW_01,P06,415,25% OFF,101,90,,,,bengaluru,191,Atliq_Fusion_Container_Set_of_3,103.75,41915,28012.5
dee3e9,STCBE-0,CAMP_SAN_01,P03,200,BOGOF,384,1509,,,,coimbatore,1893,Atliq_Suflower_Oil (1L),100.0,76800,150900.0
3.59E+89,STBLR-3,CAMP_SAN_01,P06,415,25% OFF,22,16,,,,bengaluru,38,Atliq_Fusion_Container_Set_of_3,103.75,9130,4980.0
4c1375,STHYD-4,CAMP_DIW_01,P10,65,50% OFF,148,196,,,,hyderabad,344,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,9620,6370.0
480431,STVSK-2,CAMP_SAN_01,P04,370,BOGOF,408,1607,,,,visakhapatnam,2015,Atliq_Farm_Chakki_Atta (1KG),185.0,150960,297295.0
6d153f,STHYD-5,CAMP_SAN_01,P15,3000,500 Cashback,122,272,,,,hyderabad,394,Atliq_Home_Essential_8_Product_Combo,2500.0,366000,136000.0
508621,STCBE-2,CAMP_SAN_01,P02,860,33% OFF,508,751,,,,coimbatore,1259,Atliq_Sonamasuri_Rice (10KG),283.8,436880,432726.2
1fc58f,STMDU-1,CAMP_SAN_01,P01,172,33% OFF,244,334,,,,madurai,578,Atliq_Masoor_Dal (1KG),56.760000000000005,41968,38490.159999999996
a25cbf,STCHE-2,CAMP_DIW_01,P04,290,25% OFF,295,289,,,,chennai,584,Atliq_Farm_Chakki_Atta (1KG),72.5,85550,62857.5
adf52a,STBLR-6,CAMP_DIW_01,P14,1020,BOGOF,47,179,,,,bengaluru,226,Atliq_waterproof_Immersion_Rod,510.0,47940,91290.0
c9899d,STTRV-1,CAMP_DIW_01,P02,860,33% OFF,199,300,,,,trivandrum,499,Atliq_Sonamasuri_Rice (10KG),283.8,171140,172860.0
17195,STCHE-4,CAMP_SAN_01,P11,190,50% OFF,45,64,,,,chennai,109,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8550,6080.0
e875c6,STCBE-2,CAMP_DIW_01,P03,156,25% OFF,225,195,,,,coimbatore,420,Atliq_Suflower_Oil (1L),39.0,35100,22815.0
69557f,STBLR-1,CAMP_DIW_01,P10,65,50% OFF,106,137,,,,bengaluru,243,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,6890,4452.5
65f85a,STBLR-7,CAMP_SAN_01,P12,62,50% OFF,58,92,,,,bengaluru,150,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3596,2852.0
f45be0,STCHE-2,CAMP_SAN_01,P05,55,25% OFF,25,23,,,,chennai,48,Atliq_Scrub_Sponge_For_Dishwash,13.75,1375,948.75
491ff2,STVJD-1,CAMP_SAN_01,P12,62,50% OFF,30,42,,,,vijayawada,72,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,1860,1302.0
b7286f,STBLR-5,CAMP_SAN_01,P02,860,33% OFF,507,704,,,,bengaluru,1211,Atliq_Sonamasuri_Rice (10KG),283.8,436020,405644.80000000005
45512d,STMYS-3,CAMP_SAN_01,P04,370,BOGOF,336,1434,,,,mysuru,1770,Atliq_Farm_Chakki_Atta (1KG),185.0,124320,265290.0
edac38,STBLR-1,CAMP_DIW_01,P11,190,50% OFF,70,93,,,,bengaluru,163,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,13300,8835.0
4572a3,STCHE-1,CAMP_SAN_01,P11,190,50% OFF,48,55,,,,chennai,103,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9120,5225.0
896c2a,STTRV-0,CAMP_DIW_01,P04,290,25% OFF,180,171,,,,trivandrum,351,Atliq_Farm_Chakki_Atta (1KG),72.5,52200,37192.5
308de6,STMDU-2,CAMP_DIW_01,P01,172,33% OFF,225,279,,,,madurai,504,Atliq_Masoor_Dal (1KG),56.760000000000005,38700,32151.96
4fc1b2,STCHE-2,CAMP_DIW_01,P08,1190,BOGOF,47,165,,,,chennai,212,Atliq_Double_Bedsheet_set,595.0,55930,98175.0
a7fecb,STBLR-1,CAMP_SAN_01,P03,200,BOGOF,361,963,,,,bengaluru,1324,Atliq_Suflower_Oil (1L),100.0,72200,96300.0
8564bb,STVSK-4,CAMP_SAN_01,P04,370,BOGOF,291,762,,,,visakhapatnam,1053,Atliq_Farm_Chakki_Atta (1KG),185.0,107670,140970.0
11ea6f,STMDU-2,CAMP_DIW_01,P04,290,25% OFF,271,243,,,,madurai,514,Atliq_Farm_Chakki_Atta (1KG),72.5,78590,52852.5
cca40f,STBLR-1,CAMP_SAN_01,P12,62,50% OFF,73,102,,,,bengaluru,175,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,4526,3162.0
f97b6d,STMLR-2,CAMP_DIW_01,P07,300,BOGOF,33,115,,,,mangalore,148,Atliq_Curtains,150.0,9900,17250.0
69a3d2,STTRV-1,CAMP_SAN_01,P08,1190,BOGOF,24,92,,,,trivandrum,116,Atliq_Double_Bedsheet_set,595.0,28560,54740.0
bdfb7d,STHYD-4,CAMP_SAN_01,P05,55,25% OFF,16,15,,,,hyderabad,31,Atliq_Scrub_Sponge_For_Dishwash,13.75,880,618.75
30f1c0,STVJD-1,CAMP_SAN_01,P07,300,BOGOF,22,88,,,,vijayawada,110,Atliq_Curtains,150.0,6600,13200.0
390df2,STBLR-0,CAMP_SAN_01,P06,415,25% OFF,31,26,,,,bengaluru,57,Atliq_Fusion_Container_Set_of_3,103.75,12865,8092.5
e0844a,STTRV-1,CAMP_DIW_01,P10,65,50% OFF,64,80,,,,trivandrum,144,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,4160,2600.0
0a0062,STHYD-4,CAMP_DIW_01,P12,62,50% OFF,110,146,,,,hyderabad,256,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,6820,4526.0
886ef2,STMLR-2,CAMP_DIW_01,P08,1190,BOGOF,22,73,,,,mangalore,95,Atliq_Double_Bedsheet_set,595.0,26180,43435.0
2ef46d,STMDU-0,CAMP_DIW_01,P02,860,33% OFF,278,430,,,,madurai,708,Atliq_Sonamasuri_Rice (10KG),283.8,239080,247766.00000000003
52d20e,STHYD-1,CAMP_DIW_01,P10,65,50% OFF,134,156,,,,hyderabad,290,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,8710,5070.0
785811,STCHE-0,CAMP_SAN_01,P10,50,25% OFF,25,20,,,,chennai,45,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1250,750.0
3952a0,STHYD-2,CAMP_SAN_01,P13,350,BOGOF,114,441,,,,hyderabad,555,Atliq_High_Glo_15W_LED_Bulb,175.0,39900,77175.0
ed2257,STBLR-2,CAMP_DIW_01,P01,172,33% OFF,358,529,,,,bengaluru,887,Atliq_Masoor_Dal (1KG),56.760000000000005,61576,60961.96
02c389,STBLR-8,CAMP_DIW_01,P12,62,50% OFF,120,159,,,,bengaluru,279,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,7440,4929.0
a937e8,STMDU-3,CAMP_SAN_01,P14,1020,BOGOF,87,347,,,,madurai,434,Atliq_waterproof_Immersion_Rod,510.0,88740,176970.0
aabcfb,STVSK-3,CAMP_SAN_01,P02,860,33% OFF,345,438,,,,visakhapatnam,783,Atliq_Sonamasuri_Rice (10KG),283.8,296700,252375.6
5f8870,STMYS-1,CAMP_DIW_01,P13,350,BOGOF,70,270,,,,mysuru,340,Atliq_High_Glo_15W_LED_Bulb,175.0,24500,47250.0
e207f7,STCHE-1,CAMP_DIW_01,P11,190,50% OFF,77,83,,,,chennai,160,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,14630,7885.0
9154f0,STCHE-4,CAMP_DIW_01,P11,190,50% OFF,91,123,,,,chennai,214,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,17290,11685.0
e24a3a,STVSK-1,CAMP_DIW_01,P07,300,BOGOF,49,170,,,,visakhapatnam,219,Atliq_Curtains,150.0,14700,25500.0
8c62ba,STVSK-0,CAMP_DIW_01,P01,172,33% OFF,161,265,,,,visakhapatnam,426,Atliq_Masoor_Dal (1KG),56.760000000000005,27692,30538.6
835bbe,STHYD-4,CAMP_SAN_01,P09,90,25% OFF,54,49,,,,hyderabad,103,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4860,3307.5
4fe9ba,STVSK-2,CAMP_DIW_01,P07,300,BOGOF,45,150,,,,visakhapatnam,195,Atliq_Curtains,150.0,13500,22500.0
e2c5f7,STTRV-0,CAMP_DIW_01,P08,1190,BOGOF,31,102,,,,trivandrum,133,Atliq_Double_Bedsheet_set,595.0,36890,60690.0
8f66c3,STMLR-1,CAMP_SAN_01,P01,172,33% OFF,126,175,,,,mangalore,301,Atliq_Masoor_Dal (1KG),56.760000000000005,21672,20167.0
9871ea,STVSK-1,CAMP_SAN_01,P10,50,25% OFF,25,18,,,,visakhapatnam,43,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1250,675.0
b27f2a,STBLR-6,CAMP_SAN_01,P10,50,25% OFF,37,30,,,,bengaluru,67,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1850,1125.0
e88818,STCHE-7,CAMP_DIW_01,P06,415,25% OFF,82,79,,,,chennai,161,Atliq_Fusion_Container_Set_of_3,103.75,34030,24588.75
eae379,STVJD-0,CAMP_DIW_01,P01,172,33% OFF,161,231,,,,vijayawada,392,Atliq_Masoor_Dal (1KG),56.760000000000005,27692,26620.44
8937eb,STCHE-1,CAMP_DIW_01,P03,156,25% OFF,357,317,,,,chennai,674,Atliq_Suflower_Oil (1L),39.0,55692,37089.0
718bb4,STHYD-2,CAMP_DIW_01,P12,62,50% OFF,129,165,,,,hyderabad,294,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,7998,5115.0
6f3721,STMDU-3,CAMP_SAN_01,P13,350,BOGOF,118,464,,,,madurai,582,Atliq_High_Glo_15W_LED_Bulb,175.0,41300,81200.0
366c89,STMDU-3,CAMP_SAN_01,P06,415,25% OFF,25,20,,,,madurai,45,Atliq_Fusion_Container_Set_of_3,103.75,10375,6225.0
a304b6,STHYD-3,CAMP_DIW_01,P03,156,25% OFF,285,222,,,,hyderabad,507,Atliq_Suflower_Oil (1L),39.0,44460,25974.0
32d8f2,STCHE-5,CAMP_SAN_01,P05,55,25% OFF,31,26,,,,chennai,57,Atliq_Scrub_Sponge_For_Dishwash,13.75,1705,1072.5
2f0b42,STVSK-1,CAMP_SAN_01,P01,172,33% OFF,213,302,,,,visakhapatnam,515,Atliq_Masoor_Dal (1KG),56.760000000000005,36636,34802.479999999996
c0929c,STHYD-0,CAMP_SAN_01,P05,55,25% OFF,18,14,,,,hyderabad,32,Atliq_Scrub_Sponge_For_Dishwash,13.75,990,577.5
86196b,STTRV-0,CAMP_SAN_01,P06,415,25% OFF,13,11,,,,trivandrum,24,Atliq_Fusion_Container_Set_of_3,103.75,5395,3423.75
e621c9,STMLR-0,CAMP_SAN_01,P11,190,50% OFF,27,39,,,,mangalore,66,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,5130,3705.0
bb77b1,STMYS-3,CAMP_DIW_01,P14,1020,BOGOF,54,206,,,,mysuru,260,Atliq_waterproof_Immersion_Rod,510.0,55080,105060.0
811007,STBLR-9,CAMP_SAN_01,P05,55,25% OFF,27,25,,,,bengaluru,52,Atliq_Scrub_Sponge_For_Dishwash,13.75,1485,1031.25
c405b3,STCBE-2,CAMP_DIW_01,P04,290,25% OFF,252,221,,,,coimbatore,473,Atliq_Farm_Chakki_Atta (1KG),72.5,73080,48067.5
2.36E+34,STMDU-1,CAMP_DIW_01,P11,190,50% OFF,52,65,,,,madurai,117,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9880,6175.0
1490b8,STMDU-2,CAMP_SAN_01,P04,370,BOGOF,361,1397,,,,madurai,1758,Atliq_Farm_Chakki_Atta (1KG),185.0,133570,258445.0
cc5ed4,STMYS-2,CAMP_DIW_01,P03,156,25% OFF,444,395,,,,mysuru,839,Atliq_Suflower_Oil (1L),39.0,69264,46215.0
583386,STBLR-9,CAMP_SAN_01,P08,1190,BOGOF,63,254,,,,bengaluru,317,Atliq_Double_Bedsheet_set,595.0,74970,151130.0
ebc2d2,STVSK-4,CAMP_DIW_01,P06,415,25% OFF,70,53,,,,visakhapatnam,123,Atliq_Fusion_Container_Set_of_3,103.75,29050,16496.25
7d3d63,STCHE-1,CAMP_DIW_01,P13,350,BOGOF,68,205,,,,chennai,273,Atliq_High_Glo_15W_LED_Bulb,175.0,23800,35875.0
6ebca9,STTRV-0,CAMP_SAN_01,P13,350,BOGOF,60,240,,,,trivandrum,300,Atliq_High_Glo_15W_LED_Bulb,175.0,21000,42000.0
48d526,STCHE-7,CAMP_SAN_01,P15,3000,500 Cashback,115,332,,,,chennai,447,Atliq_Home_Essential_8_Product_Combo,2500.0,345000,166000.0
716abd,STMYS-1,CAMP_SAN_01,P08,1190,BOGOF,54,238,,,,mysuru,292,Atliq_Double_Bedsheet_set,595.0,64260,141610.0
fa0c0c,STCBE-1,CAMP_DIW_01,P13,350,BOGOF,40,132,,,,coimbatore,172,Atliq_High_Glo_15W_LED_Bulb,175.0,14000,23100.0
